Player_ID,Team_ID,Game_ID,Matchup,Game_day,Result,MINS,PTS,FGM,FGA,FGP,PM3,PA3,P3P,FTM,FTA,FTP,OREB,DREB,REB,AST,TOV,STL,BLK,PF,ID,Name
1630231,1610612745,0022100221,HOU @ OKC,2021-11-17,L,12,6,3,6,50.0,0,3,0.0,0,0,,0,3,3,1,1,0,0,1,1630231,Kenyon Martin Jr.
1630581,1610612760,0022100221,OKC vs. HOU,2021-11-17,W,34,14,7,14,50.0,0,2,0.0,0,0,,1,10,11,2,3,0,1,3,1630581,Josh Giddey
1629717,1610612745,0022100221,HOU @ OKC,2021-11-17,L,6,3,1,4,25.0,1,4,25.0,0,0,,0,0,0,0,0,1,0,1,1629717,Armoni Brooks
201571,1610612745,0022100221,HOU @ OKC,2021-11-17,L,15,0,0,1,0.0,0,1,0.0,0,0,,0,2,2,3,2,0,0,0,201571,D.J. Augustin
1628021,1610612745,0022100221,HOU @ OKC,2021-11-17,L,6,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,0,1628021,David Nwaba
2546,1610612747,0022100219,LAL @ MIL,2021-11-17,L,32,10,4,10,40.0,2,8,25.0,0,0,,0,6,6,1,2,1,0,2,2546,Carmelo Anthony
2730,1610612747,0022100219,LAL @ MIL,2021-11-17,L,8,3,1,2,50.0,0,0,,1,2,50.0,0,2,2,0,0,1,1,1,2730,Dwight Howard
201950,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,39,8,3,13,23.1,1,6,16.7,1,2,50.0,0,6,6,8,5,4,0,3,201950,Jrue Holiday
202340,1610612747,0022100219,LAL @ MIL,2021-11-17,L,17,5,2,6,33.3,1,3,33.3,0,0,,0,1,1,0,1,1,0,1,202340,Avery Bradley
203076,1610612747,0022100219,LAL @ MIL,2021-11-17,L,37,18,9,15,60.0,0,1,0.0,0,0,,2,7,9,4,1,0,2,4,203076,Anthony Davis
203507,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,36,47,18,23,78.3,3,4,75.0,8,11,72.7,2,7,9,3,4,1,1,1,203507,Giannis Antetokounmpo
1626192,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,32,16,5,10,50.0,4,8,50.0,2,3,66.7,1,3,4,0,0,1,1,0,1626192,Pat Connaughton
1628400,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,14,0,0,7,0.0,0,2,0.0,0,0,,2,2,4,0,0,0,0,1,1628400,Semi Ojeleye
1629659,1610612747,0022100219,LAL @ MIL,2021-11-17,L,39,25,9,18,50.0,3,6,50.0,4,4,100.0,4,8,12,3,3,2,1,5,1629659,Talen Horton-Tucker
201588,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,22,0,0,1,0.0,0,1,0.0,0,0,,0,9,9,2,2,0,0,1,201588,George Hill
201961,1610612747,0022100219,LAL @ MIL,2021-11-17,L,20,3,1,7,14.3,1,7,14.3,0,0,,0,3,3,0,0,0,0,0,201961,Wayne Ellington
203114,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,30,16,4,12,33.3,2,6,33.3,6,7,85.7,0,5,5,6,0,0,1,2,203114,Khris Middleton
1626171,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,29,17,8,14,57.1,1,5,20.0,0,1,0.0,3,2,5,2,3,1,1,1,1626171,Bobby Portis
1628960,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,31,5,2,6,33.3,1,5,20.0,0,0,,1,7,8,1,0,0,0,1,1628960,Grayson Allen
200765,1610612747,0022100219,LAL @ MIL,2021-11-17,L,12,8,3,5,60.0,2,3,66.7,0,0,,1,1,2,0,1,0,0,2,200765,Rajon Rondo
203145,1610612747,0022100219,LAL @ MIL,2021-11-17,L,11,0,0,5,0.0,0,3,0.0,0,0,,1,2,3,0,1,1,0,0,203145,Kent Bazemore
201566,1610612747,0022100219,LAL @ MIL,2021-11-17,L,36,19,7,16,43.8,2,5,40.0,3,4,75.0,1,3,4,15,3,1,0,3,201566,Russell Westbrook
201599,1610612747,0022100219,LAL @ MIL,2021-11-17,L,5,0,0,2,0.0,0,0,,0,0,,2,2,4,0,0,0,0,0,201599,DeAndre Jordan
1628370,1610612747,0022100219,LAL @ MIL,2021-11-17,L,24,11,4,10,40.0,1,7,14.3,2,2,100.0,0,2,2,1,1,1,0,1,1628370,Malik Monk
1629670,1610612749,0022100219,MIL vs. LAL,2021-11-17,W,8,0,0,1,0.0,0,0,,0,0,,0,2,2,0,1,2,0,0,1629670,Jordan Nwora
2617,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,7,2,1,1,100.0,0,0,,0,0,,0,3,3,1,0,0,1,2,2617,Udonis Haslem
200782,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,21,13,6,7,85.7,1,2,50.0,0,0,,0,4,4,2,1,0,0,5,200782,P.J. Tucker
202710,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,37,31,10,18,55.6,1,2,50.0,10,12,83.3,2,8,10,10,3,0,1,1,202710,Jimmy Butler
1628984,1610612740,0022100217,NOP @ MIA,2021-11-17,L,31,11,4,9,44.4,3,7,42.9,0,0,,0,1,1,4,3,0,0,2,1628984,Devonte' Graham
1629130,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,26,6,2,7,28.6,2,6,33.3,0,0,,0,0,0,2,0,2,0,2,1629130,Duncan Robinson
1629637,1610612740,0022100217,NOP @ MIA,2021-11-17,L,13,4,1,2,50.0,0,0,,2,2,100.0,0,5,5,0,0,0,0,1,1629637,Jaxson Hayes
1629644,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,12,0,0,4,0.0,0,4,0.0,0,0,,1,0,1,1,0,0,0,2,1629644,KZ Okpala
1630209,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,3,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,1630209,Omer Yurtseven
1630529,1610612740,0022100217,NOP @ MIA,2021-11-17,L,24,4,2,2,100.0,0,0,,0,0,,2,3,5,1,0,2,1,4,1630529,Herbert Jones
1630585,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630585,Marcus Garrett
202066,1610612740,0022100217,NOP @ MIA,2021-11-17,L,15,2,1,3,33.3,0,1,0.0,0,0,,1,0,1,1,4,1,1,1,202066,Garrett Temple
202685,1610612740,0022100217,NOP @ MIA,2021-11-17,L,28,13,5,9,55.6,0,2,0.0,3,4,75.0,1,7,8,0,2,0,1,5,202685,Jonas Valanciunas
203107,1610612740,0022100217,NOP @ MIA,2021-11-17,L,17,3,1,4,25.0,0,2,0.0,1,2,50.0,1,2,3,1,0,0,0,1,203107,Tomas Satoransky
1627742,1610612740,0022100217,NOP @ MIA,2021-11-17,L,37,19,6,14,42.9,1,6,16.7,6,6,100.0,0,4,4,5,5,0,0,2,1627742,Brandon Ingram
1628404,1610612740,0022100217,NOP @ MIA,2021-11-17,L,38,18,5,8,62.5,2,4,50.0,6,8,75.0,1,6,7,4,2,2,0,1,1628404,Josh Hart
1628997,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,23,12,5,9,55.6,1,4,25.0,1,1,100.0,1,5,6,3,0,2,0,1,1628997,Caleb Martin
1629216,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,27,13,5,12,41.7,3,6,50.0,0,0,,1,0,1,1,0,0,0,4,1629216,Gabe Vincent
1629622,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,21,15,5,7,71.4,4,6,66.7,1,2,50.0,0,3,3,1,1,0,0,2,1629622,Max Strus
1629639,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,37,19,7,19,36.8,3,9,33.3,2,2,100.0,1,2,3,5,4,1,0,1,1629639,Tyler Herro
1629638,1610612740,0022100217,NOP @ MIA,2021-11-17,L,28,24,8,18,44.4,4,8,50.0,4,6,66.7,4,0,4,2,0,1,0,4,1629638,Nickeil Alexander-Walker
203473,1610612748,0022100217,MIA vs. NOP,2021-11-17,W,25,2,1,3,33.3,0,1,0.0,0,0,,4,4,8,2,1,1,0,4,203473,Dewayne Dedmon
1630530,1610612740,0022100217,NOP @ MIA,2021-11-17,L,8,0,0,6,0.0,0,5,0.0,0,0,,0,0,0,0,0,0,0,0,1630530,Trey Murphy III
201142,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,37,23,9,16,56.3,2,3,66.7,3,3,100.0,0,4,4,3,1,0,0,0,201142,Kevin Durant
201933,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,18,2,1,5,20.0,0,2,0.0,0,0,,1,4,5,5,1,1,1,0,201933,Blake Griffin
201935,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,37,27,6,12,50.0,3,6,50.0,12,12,100.0,0,10,10,7,6,2,1,1,201935,James Harden
201937,1610612739,0022100216,CLE @ BKN,2021-11-17,L,33,25,8,17,47.1,3,10,30.0,6,6,100.0,0,4,4,5,5,0,0,2,201937,Ricky Rubio
1628971,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,28,8,3,6,50.0,0,0,,2,3,66.7,2,8,10,5,0,2,0,3,1628971,Bruce Brown
1629605,1610612739,0022100216,CLE @ BKN,2021-11-17,L,3,1,0,0,,0,0,,1,2,50.0,0,0,0,0,0,0,0,0,1629605,Tacko Fall
1629731,1610612739,0022100216,CLE @ BKN,2021-11-17,L,38,11,3,8,37.5,2,6,33.3,3,4,75.0,2,3,5,2,0,2,0,3,1629731,Dean Wade
201949,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,23,0,0,3,0.0,0,0,,0,2,0.0,1,8,9,4,1,1,0,5,201949,James Johnson
201988,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,35,21,7,14,50.0,6,12,50.0,1,1,100.0,1,1,2,1,1,1,0,2,201988,Patty Mills
202334,1610612739,0022100216,CLE @ BKN,2021-11-17,L,24,6,3,6,50.0,0,0,,0,0,,2,9,11,0,0,1,1,3,202334,Ed Davis
1626224,1610612739,0022100216,CLE @ BKN,2021-11-17,L,19,11,3,8,37.5,2,6,33.3,3,4,75.0,1,3,4,1,0,1,0,2,1626224,Cedi Osman
1627761,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,18,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,3,1627761,DeAndre' Bembry
1628975,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,13,4,1,6,16.7,1,6,16.7,1,2,50.0,0,0,0,1,0,0,0,4,1628975,Jevon Carter
1629636,1610612739,0022100216,CLE @ BKN,2021-11-17,L,40,24,10,26,38.5,3,13,23.1,1,1,100.0,1,4,5,6,3,3,0,0,1629636,Darius Garland
1629685,1610612739,0022100216,CLE @ BKN,2021-11-17,L,12,0,0,0,,0,0,,0,0,,0,4,4,1,0,0,0,1,1629685,Dylan Windler
1630171,1610612739,0022100216,CLE @ BKN,2021-11-17,L,39,8,3,11,27.3,0,2,0.0,2,2,100.0,4,2,6,2,2,1,0,3,1630171,Isaac Okoro
201567,1610612739,0022100216,CLE @ BKN,2021-11-17,L,21,11,4,10,40.0,1,5,20.0,2,2,100.0,1,8,9,2,2,0,0,1,201567,Kevin Love
1627756,1610612739,0022100216,CLE @ BKN,2021-11-17,L,11,2,1,3,33.3,0,2,0.0,0,0,,1,1,2,1,1,1,0,2,1627756,Denzel Valentine
200746,1610612751,0022100216,BKN vs. CLE,2021-11-17,W,30,24,11,19,57.9,0,2,0.0,2,2,100.0,3,4,7,2,1,0,1,2,200746,LaMarcus Aldridge
201143,1610612738,0022100215,BOS @ ATL,2021-11-17,L,33,13,5,9,55.6,1,4,25.0,2,4,50.0,2,5,7,2,2,2,1,1,201143,Al Horford
203471,1610612738,0022100215,BOS @ ATL,2021-11-17,L,32,15,6,12,50.0,1,4,25.0,2,2,100.0,0,1,1,3,3,3,0,4,203471,Dennis Schroder
203992,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,32,12,4,12,33.3,4,10,40.0,0,0,,0,1,1,6,0,0,0,2,203992,Bogdan Bogdanovic
1627789,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1627789,Timothe Luwawu-Cabarrot
1627823,1610612738,0022100215,BOS @ ATL,2021-11-17,L,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1627823,Juancho Hernangomez
1628981,1610612738,0022100215,BOS @ ATL,2021-11-17,L,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1628981,Bruno Fernando
1628989,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,32,19,7,9,77.8,5,7,71.4,0,0,,0,5,5,2,0,1,0,3,1628989,Kevin Huerter
1629027,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,35,18,4,12,33.3,0,6,0.0,10,10,100.0,0,0,0,11,6,1,0,2,1629027,Trae Young
1629684,1610612738,0022100215,BOS @ ATL,2021-11-17,L,30,18,6,12,50.0,3,8,37.5,3,3,100.0,2,4,6,0,0,0,0,4,1629684,Grant Williams
1630202,1610612738,0022100215,BOS @ ATL,2021-11-17,L,2,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,1,0,0,0,1630202,Payton Pritchard
1630271,1610612738,0022100215,BOS @ ATL,2021-11-17,L,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630271,Brodric Thomas
201568,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,20,8,3,6,50.0,1,4,25.0,1,2,50.0,0,4,4,0,0,0,0,3,201568,Danilo Gallinari
203935,1610612738,0022100215,BOS @ ATL,2021-11-17,L,35,8,3,10,30.0,0,4,0.0,2,2,100.0,1,2,3,11,2,2,0,1,203935,Marcus Smart
203991,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,32,9,4,7,57.1,0,1,0.0,1,2,50.0,2,10,12,3,1,1,1,0,203991,Clint Capela
1626153,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,13,3,1,3,33.3,1,2,50.0,0,0,,2,2,4,1,0,1,0,0,1626153,Delon Wright
1629629,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,27,19,8,14,57.1,1,6,16.7,2,2,100.0,1,1,2,1,1,3,1,1,1629629,Cam Reddish
1630174,1610612738,0022100215,BOS @ ATL,2021-11-17,L,11,0,0,2,0.0,0,2,0.0,0,0,,0,4,4,0,0,0,0,1,1630174,Aaron Nesmith
1628369,1610612738,0022100215,BOS @ ATL,2021-11-17,L,38,34,12,22,54.5,5,12,41.7,5,6,83.3,3,6,9,5,4,1,1,2,1628369,Jayson Tatum
203476,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,203476,Gorgui Dieng
1628381,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,34,20,9,13,69.2,1,1,100.0,1,2,50.0,1,10,11,1,1,2,1,4,1628381,John Collins
202683,1610612738,0022100215,BOS @ ATL,2021-11-17,L,14,0,0,3,0.0,0,0,,0,0,,4,1,5,1,0,0,0,2,202683,Enes Freedom
1626196,1610612738,0022100215,BOS @ ATL,2021-11-17,L,27,11,5,10,50.0,1,4,25.0,0,0,,0,2,2,2,1,1,0,2,1626196,Josh Richardson
1629641,1610612738,0022100215,BOS @ ATL,2021-11-17,L,14,0,0,2,0.0,0,1,0.0,0,0,,0,5,5,0,1,0,0,0,1629641,Romeo Langford
101150,1610612737,0022100215,ATL vs. BOS,2021-11-17,W,13,2,1,5,20.0,0,0,,0,0,,0,1,1,3,2,0,0,1,101150,Lou Williams
203087,1610612754,0022100214,IND @ DET,2021-11-17,L,10,5,1,2,50.0,1,2,50.0,2,2,100.0,0,1,1,1,0,0,0,0,203087,Jeremy Lamb
203924,1610612765,0022100214,DET vs. IND,2021-11-17,W,34,19,5,14,35.7,0,5,0.0,9,12,75.0,1,2,3,0,2,2,0,1,203924,Jerami Grant
1629048,1610612754,0022100214,IND @ DET,2021-11-17,L,4,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,1629048,Goga Bitadze
1630165,1610612765,0022100214,DET vs. IND,2021-11-17,W,20,4,2,2,100.0,0,0,,0,0,,1,3,4,4,3,3,1,4,1630165,Killian Hayes
1630191,1610612765,0022100214,DET vs. IND,2021-11-17,W,32,7,2,5,40.0,0,0,,3,3,100.0,3,8,11,2,1,0,2,5,1630191,Isaiah Stewart
203200,1610612754,0022100214,IND @ DET,2021-11-17,L,21,7,3,7,42.9,1,5,20.0,0,0,,1,4,5,1,2,0,0,3,203200,Justin Holiday
1626168,1610612765,0022100214,DET vs. IND,2021-11-17,W,16,5,2,8,25.0,0,3,0.0,1,1,100.0,1,1,2,0,1,2,0,1,1626168,Trey Lyles
1627734,1610612754,0022100214,IND @ DET,2021-11-17,L,35,15,4,7,57.1,0,1,0.0,7,10,70.0,3,8,11,1,5,0,1,0,1627734,Domantas Sabonis
1628402,1610612765,0022100214,DET vs. IND,2021-11-17,W,26,11,4,7,57.1,3,5,60.0,0,0,,0,1,1,2,0,1,0,2,1628402,Frank Jackson
1628470,1610612754,0022100214,IND @ DET,2021-11-17,L,19,10,5,7,71.4,0,2,0.0,0,0,,0,5,5,0,0,0,0,3,1628470,Torrey Craig
1628977,1610612765,0022100214,DET vs. IND,2021-11-17,W,14,2,1,1,100.0,0,0,,0,0,,0,2,2,0,0,0,1,1,1628977,Hamidou Diallo
1629103,1610612754,0022100214,IND @ DET,2021-11-17,L,27,2,1,7,14.3,0,3,0.0,0,0,,2,2,4,2,1,1,2,5,1629103,Kelan Martin
1630180,1610612765,0022100214,DET vs. IND,2021-11-17,W,33,15,5,14,35.7,3,4,75.0,2,4,50.0,2,4,6,0,3,2,0,2,1630180,Saddiq Bey
204456,1610612754,0022100214,IND @ DET,2021-11-17,L,27,6,2,6,33.3,0,0,,2,2,100.0,0,4,4,4,0,2,1,2,204456,T.J. McConnell
1627747,1610612754,0022100214,IND @ DET,2021-11-17,L,31,18,7,18,38.9,3,10,30.0,1,1,100.0,0,3,3,1,1,1,0,2,1627747,Caris LeVert
1630595,1610612765,0022100214,DET vs. IND,2021-11-17,W,34,16,6,18,33.3,1,8,12.5,3,4,75.0,0,8,8,6,1,2,1,2,1630595,Cade Cunningham
1626167,1610612754,0022100214,IND @ DET,2021-11-17,L,31,6,2,8,25.0,1,5,20.0,1,2,50.0,1,3,4,0,4,1,1,2,1626167,Myles Turner
1627763,1610612754,0022100214,IND @ DET,2021-11-17,L,35,20,8,17,47.1,3,9,33.3,1,2,50.0,0,5,5,4,5,0,0,3,1627763,Malcolm Brogdon
202709,1610612765,0022100214,DET vs. IND,2021-11-17,W,31,18,7,11,63.6,1,3,33.3,3,4,75.0,0,5,5,2,1,1,0,2,202709,Cory Joseph
203078,1610612764,0022100213,WAS @ CHA,2021-11-17,L,35,24,9,20,45.0,5,11,45.5,1,1,100.0,0,3,3,7,2,2,0,3,203078,Bradley Beal
203486,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,26,11,5,7,71.4,0,0,,1,2,50.0,8,5,13,2,0,1,0,2,203486,Mason Plumlee
203915,1610612764,0022100213,WAS @ CHA,2021-11-17,L,29,0,0,5,0.0,0,4,0.0,0,0,,0,3,3,2,2,0,0,1,203915,Spencer Dinwiddie
1628398,1610612764,0022100213,WAS @ CHA,2021-11-17,L,30,5,2,12,16.7,1,8,12.5,0,0,,1,4,5,3,1,1,2,1,1628398,Kyle Kuzma
1628970,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,37,17,8,15,53.3,1,4,25.0,0,1,0.0,1,9,10,5,4,0,1,1,1628970,Miles Bridges
1628988,1610612764,0022100213,WAS @ CHA,2021-11-17,L,13,3,1,6,16.7,1,3,33.3,0,0,,0,0,0,1,0,1,0,0,1628988,Aaron Holiday
1628998,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,27,0,0,4,0.0,0,1,0.0,0,0,,2,3,5,2,0,1,2,0,1628998,Cody Martin
1629655,1610612764,0022100213,WAS @ CHA,2021-11-17,L,24,20,9,12,75.0,0,0,,2,5,40.0,2,7,9,1,1,2,1,4,1629655,Daniel Gafford
1630163,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,36,11,4,18,22.2,2,7,28.6,1,1,100.0,2,4,6,14,5,2,0,3,1630163,LaMelo Ball
1630225,1610612764,0022100213,WAS @ CHA,2021-11-17,L,1,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,1630225,Isaiah Todd
1630264,1610612764,0022100213,WAS @ CHA,2021-11-17,L,1,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,1630264,Anthony Gill
1630539,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630539,Kai Jones
1630557,1610612764,0022100213,WAS @ CHA,2021-11-17,L,11,6,2,4,50.0,0,2,0.0,2,2,100.0,0,1,1,1,0,0,0,0,1630557,Corey Kispert
202330,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,25,8,4,14,28.6,0,3,0.0,0,0,,0,6,6,1,0,0,0,2,202330,Gordon Hayward
203484,1610612764,0022100213,WAS @ CHA,2021-11-17,L,28,3,1,6,16.7,0,5,0.0,1,1,100.0,1,5,6,2,1,1,0,0,203484,Kentavious Caldwell-Pope
1626162,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,24,14,5,10,50.0,3,7,42.9,1,2,50.0,1,2,3,1,0,1,2,1,1626162,Kelly Oubre Jr.
1626179,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,33,19,9,19,47.4,1,7,14.3,0,0,,1,7,8,4,1,1,1,2,1626179,Terry Rozier
1629667,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,17,11,4,5,80.0,3,3,100.0,0,0,,0,6,6,1,0,0,0,1,1629667,Jalen McDaniels
1630166,1610612764,0022100213,WAS @ CHA,2021-11-17,L,25,9,2,9,22.2,1,7,14.3,4,4,100.0,2,9,11,0,0,0,1,1,1630166,Deni Avdija
1630555,1610612764,0022100213,WAS @ CHA,2021-11-17,L,1,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,1630555,Joel Ayayi
1630208,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,14,6,3,4,75.0,0,0,,0,0,,1,1,2,0,1,0,2,4,1630208,Nick Richards
1630547,1610612766,0022100213,CHA vs. WAS,2021-11-17,W,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1630547,James Bouknight
203526,1610612764,0022100213,WAS @ CHA,2021-11-17,L,18,2,1,6,16.7,0,2,0.0,0,0,,0,0,0,3,3,0,0,2,203526,Raul Neto
1626149,1610612764,0022100213,WAS @ CHA,2021-11-17,L,22,15,6,9,66.7,0,0,,3,3,100.0,5,4,9,2,0,0,1,0,1626149,Montrezl Harrell
202689,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,21,5,2,7,28.6,1,3,33.3,0,0,,0,1,1,2,2,1,0,1,202689,Kemba Walker
201959,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,14,0,0,0,,0,0,,0,0,,0,2,2,0,1,0,3,3,201959,Taj Gibson
203944,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,32,13,4,11,36.4,4,10,40.0,1,2,50.0,0,5,5,3,3,1,0,5,203944,Julius Randle
203082,1610612753,0022100218,ORL @ NYK,2021-11-17,W,30,19,6,15,40.0,3,8,37.5,4,4,100.0,0,2,2,2,1,2,0,0,203082,Terrence Ross
1630532,1610612753,0022100218,ORL @ NYK,2021-11-17,W,34,16,6,11,54.5,1,2,50.0,3,3,100.0,3,6,9,1,2,0,0,4,1630532,Franz Wagner
1630175,1610612753,0022100218,ORL @ NYK,2021-11-17,W,36,15,5,21,23.8,1,9,11.1,4,4,100.0,2,8,10,7,2,1,0,1,1630175,Cole Anthony
1629021,1610612753,0022100218,ORL @ NYK,2021-11-17,W,6,6,2,3,66.7,1,2,50.0,1,1,100.0,0,2,2,1,2,0,0,2,1629021,Moritz Wagner
201565,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,19,10,4,9,44.4,2,6,33.3,0,0,,0,2,2,1,5,1,2,0,201565,Derrick Rose
202692,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,27,15,5,16,31.3,4,12,33.3,1,2,50.0,0,5,5,4,0,1,0,4,202692,Alec Burks
203914,1610612753,0022100218,ORL @ NYK,2021-11-17,W,19,2,1,5,20.0,0,3,0.0,0,0,,1,2,3,1,1,0,0,1,203914,Gary Harris
1629011,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,31,13,5,6,83.3,0,0,,3,5,60.0,8,3,11,0,0,0,1,2,1629011,Mitchell Robinson
1629643,1610612753,0022100218,ORL @ NYK,2021-11-17,W,19,9,3,4,75.0,1,2,50.0,2,2,100.0,0,3,3,0,0,0,0,0,1629643,Chuma Okeke
1630167,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,18,14,6,9,66.7,2,3,66.7,0,0,,1,4,5,2,3,0,1,1,1630167,Obi Toppin
1630181,1610612753,0022100218,ORL @ NYK,2021-11-17,W,14,1,0,1,0.0,0,0,,1,2,50.0,0,1,1,0,0,0,0,2,1630181,R.J. Hampton
1630193,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,24,6,2,5,40.0,2,4,50.0,0,0,,1,3,4,7,1,0,0,3,1630193,Immanuel Quickley
1630591,1610612753,0022100218,ORL @ NYK,2021-11-17,W,26,13,5,12,41.7,3,4,75.0,0,0,,0,1,1,4,2,3,1,2,1630591,Jalen Suggs
1629628,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,34,17,7,19,36.8,0,7,0.0,3,3,100.0,1,8,9,5,3,0,0,0,1629628,RJ Barrett
1628964,1610612753,0022100218,ORL @ NYK,2021-11-17,W,32,12,6,13,46.2,0,4,0.0,0,0,,6,6,12,2,1,0,2,3,1628964,Mo Bamba
203095,1610612752,0022100218,NYK vs. ORL,2021-11-17,L,21,5,2,6,33.3,1,4,25.0,0,0,,0,1,1,1,0,1,0,1,203095,Evan Fournier
1628976,1610612753,0022100218,ORL @ NYK,2021-11-17,W,25,11,5,11,45.5,1,4,25.0,0,2,0.0,2,6,8,2,1,1,0,4,1628976,Wendell Carter Jr.
201587,1610612746,0022100212,LAC vs. SAS,2021-11-16,W,14,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,0,201587,Nicolas Batum
202331,1610612746,0022100212,LAC vs. SAS,2021-11-16,W,34,34,10,24,41.7,2,9,22.2,12,13,92.3,0,9,9,4,6,2,0,1,202331,Paul George
203926,1610612759,0022100212,SAS @ LAC,2021-11-16,L,29,7,3,10,30.0,1,4,25.0,0,0,,1,2,3,2,1,1,0,0,203926,Doug McDermott
1627826,1610612746,0022100212,LAC vs. SAS,2021-11-16,W,31,8,3,7,42.9,0,0,,2,2,100.0,6,7,13,1,1,1,0,2,1627826,Ivica Zubac
1628401,1610612759,0022100212,SAS @ LAC,2021-11-16,L,32,19,8,14,57.1,1,4,25.0,2,2,100.0,0,3,3,3,3,1,0,4,1628401,Derrick White
1629234,1610612759,0022100212,SAS @ LAC,2021-11-16,L,24,8,3,7,42.9,0,0,,2,2,100.0,0,10,10,1,1,0,1,3,1629234,Drew Eubanks
1630170,1610612759,0022100212,SAS @ LAC,2021-11-16,L,19,2,1,4,25.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,1,1630170,Devin Vassell
1630206,1610612746,0022100212,LAC vs. SAS,2021-11-16,W,1,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,0,0,1630206,Jay Scrubb
1627749,1610612759,0022100212,SAS @ LAC,2021-11-16,L,39,26,12,21,57.1,1,2,50.0,1,2,50.0,2,10,12,9,4,3,0,1,1627749,Dejounte Murray
